Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Gender,Country,Clicked on Ad,month,day,hour
54.88,26.0,56694.12,185.46,376,486,0,27,0,1,18,20
42.04,37.0,67132.46,253.17,397,205,0,41,0,1,21,7
47.64,29.0,69646.35,208.05,242,161,0,27,0,0,15,16
86.06,35.0,73889.99,226.54,488,338,1,206,0,6,1,20
65.77,23.0,25739.09,172.81,481,136,1,44,0,1,14,16
69.86,19.0,55984.89,204.02,319,279,1,200,0,2,23,6
71.84,39.0,48335.2,124.44,72,293,0,53,1,4,7,22
54.47,35.0,73889.99,225.58,359,516,0,29,0,5,10,6
82.07,43.0,56770.79,121.28,411,355,0,14,1,3,16,21
55.92,50.0,43974.49,123.13,396,79,0,82,1,3,3,7
82.07,50.0,57868.44,123.13,180,108,1,85,1,2,19,8
72.23,36.0,73882.91,164.02,164,56,1,204,0,5,19,8
56.3,39.0,35521.88,246.72,95,25,1,47,0,0,11,10
46.61,45.0,67575.12,174.88,426,184,0,118,1,4,1,18
61.22,24.0,52252.91,182.2,506,477,0,2,0,2,2,22
75.42,35.0,50723.67,236.87,190,405,0,192,0,0,4,20
80.3,49.0,39031.89,195.69,2,464,1,9,1,3,3,20
51.87,60.0,39031.89,195.69,97,464,1,9,1,2,21,6
44.64,36.0,29398.61,140.46,540,105,0,93,0,4,26,12
40.47,27.0,56180.93,158.81,32,113,0,193,0,6,2,4
42.39,41.0,57846.68,137.24,361,21,0,42,0,6,5,5
80.31,31.0,56180.93,207.17,403,442,0,166,0,5,20,14
55.6,29.0,69646.35,208.05,242,64,0,2,0,3,16,21
75.03,21.0,43974.49,219.69,140,54,0,161,1,3,26,4
56.16,29.0,56782.18,120.06,525,257,0,56,1,1,27,23
69.62,42.0,60514.05,199.43,123,136,1,44,1,3,5,11
40.04,34.0,34191.23,160.03,45,376,1,82,1,2,10,0
85.61,23.0,61617.98,211.38,481,136,1,44,1,4,18,14
35.49,28.0,59448.44,258.62,222,506,0,102,1,4,7,22
38.96,31.0,64564.07,114.69,531,6,1,41,0,1,15,9
51.24,36.0,50628.31,140.46,295,264,1,104,1,0,2,16
80.51,22.0,65773.49,136.21,79,391,0,40,0,0,28,7
89.0,45.0,31092.93,138.71,122,515,1,176,1,5,15,2
71.33,39.0,69646.35,158.56,384,37,0,146,0,1,13,17
65.56,30.0,57877.15,113.69,522,209,1,139,1,5,28,10
41.73,34.0,20592.99,168.34,45,281,1,126,0,2,10,0
86.06,35.0,73889.99,226.54,429,338,1,206,0,6,1,20
55.6,24.0,52252.91,182.2,247,64,0,2,0,2,23,9
37.68,34.0,34191.23,114.53,482,155,1,82,1,6,2,22
56.39,29.0,69646.35,190.12,233,100,1,85,0,1,8,5
56.3,37.0,23936.86,109.29,220,258,1,105,1,1,27,23
80.3,49.0,39031.89,113.8,450,464,0,128,1,2,21,6
39.96,45.0,39132.64,138.71,15,515,1,110,1,4,17,3
70.39,36.0,76003.47,140.46,511,316,0,93,0,1,25,19
59.51,40.0,57260.41,167.22,548,285,0,35,1,1,3,8
51.24,36.0,29398.61,123.51,511,104,0,104,1,4,24,20
65.77,23.0,61617.98,172.81,387,134,1,196,0,6,20,10
47.48,27.0,69646.35,193.29,142,161,0,171,0,6,2,4
59.05,43.0,32635.7,198.45,300,517,1,187,1,3,2,21
36.56,52.0,33951.63,231.95,363,421,1,190,1,5,15,2
56.39,46.0,54286.1,193.29,59,200,0,117,1,1,27,23
64.75,31.0,56180.93,207.17,72,450,0,41,0,0,2,7
68.01,43.0,52563.22,157.04,153,359,0,14,1,4,8,21
40.47,35.0,36884.23,221.18,253,516,1,125,0,6,7,3
69.5,37.0,67132.46,181.02,164,94,0,19,0,0,11,3
80.51,45.0,27241.11,137.24,122,515,1,53,1,5,19,9
41.73,28.0,67669.06,212.87,222,149,0,86,0,0,22,17
53.68,29.0,69718.19,217.1,363,241,1,190,0,6,7,3
68.88,42.0,57868.44,143.13,418,136,1,44,1,4,12,11
66.08,33.0,49101.67,215.18,1,279,1,200,0,1,2,15
84.98,39.0,56180.93,205.5,78,269,1,145,0,6,7,3
70.09,26.0,33951.63,131.76,363,406,1,89,0,0,4,16
43.49,37.0,23936.86,109.29,95,167,1,119,0,2,22,21
66.79,33.0,64147.86,246.44,153,307,1,200,1,1,10,16
79.52,41.0,50628.31,144.77,421,76,1,40,0,1,27,23
70.29,36.0,50628.31,115.26,545,509,1,116,1,2,17,13
41.73,31.0,56180.93,207.17,24,6,0,166,0,3,11,3
52.84,42.0,34418.09,243.61,123,136,1,44,1,3,5,11
71.84,39.0,58287.86,234.26,420,318,1,41,0,3,6,15
39.85,31.0,54541.56,183.85,438,363,1,3,0,1,0,0
79.52,22.0,51317.33,176.98,410,326,0,49,1,3,2,5
65.77,28.0,45593.93,172.81,481,136,0,62,0,1,14,16
56.3,28.0,71222.4,217.37,40,103,0,205,0,1,28,23
66.08,46.0,33951.63,191.82,20,381,1,9,1,1,27,23
41.73,31.0,27262.51,207.17,323,58,0,44,1,5,20,14
88.04,42.0,57868.44,178.75,426,136,0,118,1,2,1,6
79.54,41.0,57846.68,126.39,467,248,1,187,1,4,30,23
81.75,29.0,69646.35,200.71,363,64,0,27,0,5,11,21
55.6,36.0,59240.24,222.25,546,110,0,93,0,1,25,19
79.44,27.0,39193.45,131.29,253,70,1,176,0,2,22,21
89.34,32.0,55424.24,172.83,161,129,0,12,1,5,8,21
88.04,41.0,50628.31,158.42,467,484,1,80,1,4,12,11
39.96,45.0,31092.93,212.67,122,515,1,21,1,2,4,12
59.51,30.0,33293.78,140.15,484,122,0,75,1,5,28,13
65.56,30.0,33293.78,113.69,484,209,0,139,1,6,20,10
37.75,45.0,67575.12,124.67,426,515,0,161,1,1,10,4
55.6,54.0,53188.69,182.2,546,494,0,100,1,0,15,23
60.72,28.0,55121.65,172.81,227,379,0,62,0,2,19,7
89.71,26.0,56694.12,131.68,157,75,0,41,0,4,14,13
74.41,27.0,56180.93,231.42,253,59,1,67,0,6,7,3
59.51,30.0,57877.15,244.91,232,379,1,20,1,2,30,20
78.84,35.0,66541.05,221.18,488,117,1,141,0,3,6,15
56.39,52.0,33951.63,130.86,363,336,1,147,1,6,18,8
48.86,35.0,25603.93,236.87,147,316,0,157,1,5,28,13
55.6,39.0,19991.72,143.04,348,60,0,9,1,0,26,18
42.04,37.0,67132.46,217.37,397,206,0,162,0,1,18,20
78.7,52.0,49101.67,221.98,554,307,1,200,1,1,5,17
61.84,45.0,66574.0,137.24,122,515,1,21,1,2,4,12
41.73,42.0,58151.87,217.37,348,177,1,44,1,2,21,6
82.07,43.0,31092.93,122.31,100,359,0,25,1,3,16,21
40.04,34.0,34191.23,160.03,45,147,0,50,0,2,10,0
44.96,52.0,33951.63,130.86,425,336,0,9,1,2,29,16
66.18,31.0,75044.35,204.79,421,344,0,166,0,3,0,9
81.75,33.0,41547.62,215.18,169,469,1,133,0,2,1,4
37.45,31.0,61840.26,207.17,301,269,1,81,0,5,20,14
62.31,49.0,45632.51,195.69,450,464,1,128,1,1,4,16
67.56,39.0,75535.14,165.52,241,318,1,3,1,5,28,2
70.29,31.0,61840.26,207.17,301,269,1,166,0,4,9,7
34.86,30.0,57877.15,113.69,85,284,1,125,0,3,26,4
42.04,37.0,67132.46,181.02,60,196,0,17,0,1,28,19
85.84,25.0,50671.6,141.89,483,76,1,81,0,3,6,15
59.88,31.0,56180.93,207.17,227,450,0,41,0,1,25,22
55.6,35.0,58677.69,236.87,85,516,0,149,0,0,4,20
52.84,42.0,60514.05,238.58,139,201,0,44,1,6,18,12
60.53,38.0,70582.55,122.04,250,102,1,69,1,4,24,19
81.75,33.0,27241.11,137.43,82,453,1,200,1,2,23,6
82.07,22.0,63363.04,180.47,350,292,0,49,0,1,18,20
51.56,29.0,69718.19,140.67,165,184,0,67,0,2,8,6
55.6,24.0,52252.91,182.2,161,477,0,2,0,0,30,5
66.17,29.0,59967.19,132.63,226,35,1,133,0,0,25,2
42.04,37.0,67132.46,142.04,101,379,0,86,0,3,3,20
47.48,46.0,64021.55,229.12,59,304,0,17,1,0,15,23
55.6,39.0,65953.76,209.91,308,460,1,146,0,2,17,13
51.24,36.0,32549.95,141.52,434,519,1,75,1,0,4,11
41.73,28.0,31281.01,217.37,311,177,1,105,0,4,27,12
68.95,26.0,35521.88,228.78,437,406,1,46,0,2,10,6
53.68,27.0,36884.23,131.29,253,422,1,206,0,2,8,14
81.58,26.0,74903.41,131.68,303,406,1,162,0,0,7,19
79.52,43.0,39616.0,198.45,153,515,1,187,1,3,2,21
59.51,30.0,57877.15,244.91,65,184,0,12,0,4,7,10
80.3,37.0,39031.89,195.69,233,464,1,9,1,3,3,20
59.59,34.0,59785.94,160.03,45,182,1,50,0,2,10,0
75.42,32.0,69481.85,178.92,35,234,1,36,0,0,8,3
80.3,49.0,40763.13,195.69,233,464,1,9,1,3,3,20
75.84,38.0,47510.42,269.96,349,285,0,82,1,3,21,2
78.64,41.0,64828.0,143.79,127,91,1,81,1,0,13,16
76.2,22.0,72203.96,121.07,101,256,1,26,0,6,2,4
76.77,54.0,66691.23,161.16,72,289,1,9,1,0,22,17
80.3,27.0,36884.23,184.94,59,7,0,197,1,6,12,16
46.61,42.0,43241.19,236.87,212,136,0,118,1,4,18,14
78.6,34.0,20592.99,203.84,45,182,1,126,0,2,10,0
80.31,31.0,61840.26,207.17,90,269,1,72,0,5,15,2
74.54,45.0,50723.67,174.88,426,515,0,178,1,3,5,11
89.05,50.0,43974.49,187.76,180,278,0,14,1,3,20,9
60.39,36.0,29398.61,140.46,410,475,0,49,1,3,14,10
44.46,33.0,58966.22,133.2,115,418,1,200,0,6,2,4
68.88,23.0,60514.05,143.13,123,136,1,44,1,4,12,11
40.04,23.0,25739.09,172.81,40,136,0,44,1,0,13,14
82.87,42.0,59243.46,243.61,212,207,0,11,1,3,5,11
55.6,35.0,73889.99,221.18,302,516,1,125,0,2,17,13
81.98,22.0,38067.08,121.07,508,170,0,107,0,5,11,21
59.59,48.0,52736.33,201.15,180,27,1,23,1,6,16,1
41.73,28.0,56180.93,199.39,437,2,1,105,0,1,7,14
48.03,40.0,40468.53,167.22,177,285,0,56,1,1,12,7
60.83,36.0,50628.31,115.26,471,224,1,84,1,3,20,16
42.04,39.0,52520.75,225.23,155,461,0,62,0,1,18,20
65.77,38.0,57868.44,206.98,470,436,1,203,1,4,18,14
82.07,43.0,56770.79,121.28,300,499,0,136,1,2,29,23
60.72,23.0,46422.76,146.8,40,333,0,35,1,1,14,16
66.12,37.0,67132.46,217.37,548,85,0,17,1,1,28,23
82.07,41.0,51510.18,137.24,404,484,0,49,1,5,20,13
83.71,42.0,57868.44,160.49,265,136,0,152,0,6,5,18
56.39,46.0,33951.63,231.95,111,421,1,176,1,0,3,4
60.23,50.0,58633.63,123.13,396,131,1,118,1,2,29,23
51.3,38.0,64564.07,122.04,470,436,1,203,0,0,22,18
43.49,37.0,23936.86,109.29,545,205,1,43,0,0,3,0
51.24,36.0,32549.95,140.46,211,316,0,191,1,3,12,13
60.23,43.0,55642.32,157.04,153,314,1,187,1,2,23,6
65.59,39.0,27262.51,207.17,403,269,0,205,0,0,2,7
39.96,26.0,63430.33,259.76,80,461,0,5,0,6,17,1
74.06,49.0,39031.89,195.69,2,464,1,9,1,3,3,20
72.55,39.0,56180.93,124.44,301,269,0,162,0,1,25,22
67.8,25.0,50671.6,245.89,513,283,1,81,0,2,22,9
79.52,31.0,50506.44,241.03,102,335,0,81,0,6,7,17
79.54,44.0,57846.68,158.42,153,517,1,172,0,1,5,17
80.51,44.0,65499.93,136.21,180,368,0,25,1,1,11,10
84.59,35.0,42993.48,221.18,488,505,1,116,1,4,7,22
71.84,39.0,48335.2,124.44,29,316,0,119,1,4,7,22
80.3,37.0,51067.54,181.02,97,205,0,9,1,1,18,20
82.07,25.0,60315.19,240.09,474,283,1,81,0,4,23,9
42.04,49.0,45632.51,113.8,450,464,0,128,1,1,4,16
60.23,43.0,56770.79,157.04,411,355,0,14,1,3,16,21
41.73,23.0,23821.72,195.69,97,464,1,9,1,1,4,16
36.08,45.0,61526.25,174.88,426,184,0,118,1,1,10,4
73.72,36.0,50628.31,115.26,7,224,1,18,1,4,25,13
59.36,37.0,37334.78,140.46,222,260,0,53,0,4,7,22
41.73,28.0,71222.4,217.37,40,379,0,62,0,2,19,7
44.78,41.0,63363.04,255.57,467,283,1,54,1,4,12,11
56.3,28.0,67669.06,217.37,311,177,1,105,0,2,8,6
81.58,45.0,50671.6,138.71,35,225,1,36,1,2,17,13
76.58,33.0,41547.62,148.61,1,33,1,200,0,5,14,5
55.6,24.0,60283.98,182.2,485,419,0,146,0,0,13,14
81.75,33.0,68094.85,120.75,141,64,0,27,0,5,18,22
83.69,42.0,47258.59,161.58,529,149,0,44,1,4,14,3
65.59,39.0,38067.08,124.44,72,506,0,102,1,0,22,17
65.59,36.0,50628.31,115.26,91,509,1,18,1,0,2,16
51.24,32.0,55424.24,172.83,161,234,1,34,0,3,27,22
49.21,45.0,67575.12,174.88,15,184,0,14,1,6,16,14
61.22,24.0,52252.91,182.2,247,64,0,149,0,2,2,22
35.61,35.0,37334.78,140.15,548,519,0,191,1,0,4,11
89.05,31.0,64564.07,187.76,388,484,1,180,1,5,23,8
68.88,23.0,56457.01,172.81,40,136,0,35,1,4,18,14
78.7,36.0,41521.28,133.9,434,2,1,60,0,3,20,16
32.91,37.0,53058.91,258.62,275,506,0,119,1,4,30,9
55.6,35.0,73889.99,221.18,429,223,1,168,0,0,25,2
66.08,34.0,34191.23,234.75,182,458,0,188,1,2,10,0
80.46,25.0,63430.33,105.86,512,117,1,81,0,4,23,9
59.51,30.0,54286.1,167.22,484,285,0,75,1,6,20,10
51.56,29.0,69718.19,219.94,165,184,0,149,0,4,2,16
53.68,29.0,69646.35,136.18,233,176,1,187,0,2,8,14
42.32,34.0,40183.75,160.03,45,284,0,126,0,2,10,0
71.14,31.0,58235.21,207.17,353,460,1,166,0,0,15,17
41.16,31.0,42078.89,140.46,264,334,0,62,0,5,20,14
40.04,34.0,34191.23,173.49,45,182,1,50,0,0,0,2
51.87,29.0,69646.35,198.5,437,514,1,88,0,2,29,14
82.38,25.0,57739.03,228.78,474,117,1,81,0,3,6,15
52.84,42.0,58151.87,199.43,541,136,1,44,1,4,18,14
40.67,38.0,50723.67,122.04,39,436,1,141,0,2,23,2
70.29,32.0,55424.24,178.92,35,268,1,66,0,4,7,10
82.07,44.0,61009.1,123.13,180,143,0,185,1,4,18,14
82.07,43.0,57868.44,121.28,411,308,0,14,1,3,16,21
55.6,24.0,52252.91,182.2,356,477,0,2,0,3,27,22
39.96,25.0,50506.44,180.77,226,45,0,182,0,5,9,0
66.08,33.0,55642.32,196.77,459,407,0,197,0,5,9,11
81.75,40.0,59550.05,153.76,125,512,0,191,1,4,14,1
69.62,34.0,34191.23,160.03,45,376,1,82,1,2,10,0
40.04,34.0,59785.94,219.69,45,284,0,24,1,3,26,4
60.53,35.0,59457.52,156.54,388,248,1,187,0,0,0,15
73.89,28.0,71222.4,217.37,66,103,0,41,0,5,29,0
44.46,33.0,55642.32,133.2,115,279,1,200,0,3,17,15
39.96,25.0,50671.6,241.03,335,117,1,3,0,3,27,2
59.51,54.0,40468.53,200.71,22,412,0,27,1,3,7,22
40.04,23.0,55121.65,172.81,186,333,0,33,0,5,2,6
40.04,28.0,55121.65,172.81,383,136,0,44,1,0,13,14
78.36,48.0,52736.33,148.61,79,41,1,187,1,6,16,1
37.45,26.0,66574.0,149.79,389,75,1,1,0,5,15,2
69.62,34.0,34191.23,160.03,45,182,1,126,0,2,10,0
49.21,52.0,41097.17,117.75,171,407,0,68,1,6,12,16
51.24,36.0,32549.95,109.98,413,2,1,3,0,2,4,23
68.01,46.0,68016.9,229.22,456,279,1,133,0,6,2,4
50.19,36.0,32549.95,109.07,413,56,1,95,0,2,4,23
43.49,27.0,38817.4,131.29,95,422,1,206,0,2,18,11
40.47,35.0,25603.93,236.87,359,516,0,29,0,2,8,6
46.61,50.0,43974.49,123.13,396,321,0,108,1,6,20,16
80.47,41.0,63363.04,187.76,467,76,1,80,1,4,30,23
82.07,43.0,57868.44,121.28,411,359,0,14,1,3,16,21
55.6,35.0,19991.72,161.16,421,512,0,116,1,3,19,10
60.39,45.0,59610.81,119.03,122,515,1,197,0,1,5,17
84.98,24.0,64698.58,178.92,396,56,1,168,0,2,17,13
80.47,48.0,52736.33,212.38,180,66,1,136,1,0,14,22
71.9,29.0,72203.96,216.49,260,37,1,30,0,0,15,16
64.75,36.0,38067.08,140.46,264,294,0,102,0,6,5,5
42.04,19.0,45632.51,151.93,450,464,0,128,1,1,4,16
81.98,51.0,74535.94,162.03,240,64,0,73,0,0,30,5
40.42,45.0,59886.58,137.24,122,142,1,51,1,4,23,9
55.6,35.0,19991.72,236.87,302,172,0,157,1,5,28,2
66.08,29.0,69646.35,178.69,233,198,1,147,0,5,11,21
40.17,26.0,35521.88,228.78,205,75,1,148,0,0,7,19
47.64,29.0,61172.07,216.49,242,514,0,162,0,3,16,21
51.87,49.0,43450.11,195.69,233,464,1,9,1,3,3,20
62.26,36.0,32549.95,141.52,91,519,1,104,1,1,26,12
86.06,30.0,57877.15,244.91,232,411,1,20,0,4,7,10
39.96,25.0,50506.44,140.46,162,475,0,10,0,6,17,1
80.51,52.0,73049.3,186.37,541,235,1,9,1,6,18,8
80.47,48.0,52736.33,212.38,180,27,1,187,1,6,16,1
40.42,45.0,59610.81,138.71,122,515,1,21,1,2,4,12
50.63,40.0,27086.4,218.61,545,460,1,203,1,4,19,8
89.05,42.0,57868.44,114.69,212,436,1,44,1,3,5,11
44.57,36.0,50628.31,168.92,116,54,1,168,0,5,19,8
81.22,41.0,57846.68,244.23,184,187,0,49,1,6,5,5
57.86,46.0,58966.22,229.12,20,381,0,117,1,3,14,15
61.22,45.0,59886.58,174.88,426,112,0,178,1,3,14,15
53.92,39.0,61840.26,221.94,311,506,1,105,1,0,22,17
40.01,44.0,33553.9,137.24,134,357,0,25,1,3,20,19
72.23,27.0,36884.23,131.29,183,161,1,206,0,6,2,4
39.96,26.0,59593.56,109.98,387,406,0,162,0,4,14,13
41.73,31.0,39799.73,207.17,403,191,0,62,0,0,16,15
46.61,44.0,48335.2,163.48,411,308,0,14,1,1,19,20
61.22,25.0,50506.44,202.18,145,461,0,103,0,5,9,0
74.07,39.0,67511.86,165.52,127,91,1,3,0,0,13,16
72.23,30.0,74535.94,162.05,85,138,0,45,0,3,29,15
47.48,27.0,66815.54,239.32,249,455,0,10,1,4,27,12
84.98,31.0,61840.26,212.87,437,460,1,166,0,4,9,7
84.73,38.0,64564.07,227.63,388,283,1,160,1,4,30,23
70.39,27.0,36884.23,131.29,165,422,1,192,0,6,2,4
79.97,42.0,57868.44,243.61,212,207,0,39,1,3,5,11
81.58,26.0,66574.0,149.79,404,75,1,22,0,3,4,5
46.61,45.0,57868.44,174.88,252,515,0,123,1,0,14,19
55.6,27.0,36884.23,168.92,165,161,1,192,0,2,8,14
36.08,45.0,59610.81,138.71,386,515,1,53,1,2,4,12
38.37,24.0,52252.91,182.2,52,216,0,161,1,2,29,16
71.28,40.0,73882.91,136.18,471,234,1,35,0,0,16,18
66.08,21.0,41521.28,139.34,79,27,1,43,0,3,17,21
36.73,42.0,58151.87,243.61,212,207,1,194,0,3,5,5
41.73,28.0,59677.64,120.49,311,360,1,105,0,4,27,12
66.18,42.0,59243.46,243.61,75,301,1,133,0,1,18,13
54.47,35.0,50671.6,226.54,130,273,1,75,1,0,4,20
71.33,39.0,51739.63,140.46,101,294,0,97,0,4,26,12
55.6,24.0,57545.56,182.2,101,64,0,34,0,3,18,5
90.97,24.0,52252.91,182.2,472,494,0,146,1,0,11,21
59.51,40.0,40468.53,140.46,109,396,0,35,1,1,3,8
39.36,42.0,44078.24,238.58,123,207,0,44,1,3,5,11
89.05,38.0,57868.44,230.93,349,14,0,203,1,0,14,19
80.3,49.0,45632.51,113.8,2,464,0,128,1,3,3,20
33.33,25.0,50671.6,141.89,513,224,1,62,0,3,27,2
46.61,26.0,50628.31,167.86,178,75,1,187,1,0,0,15
80.3,52.0,33951.63,195.69,363,336,1,9,1,6,18,8
60.23,50.0,57868.44,187.76,180,60,0,118,1,2,29,23
59.51,40.0,54286.1,167.22,281,379,0,12,0,4,14,3
50.19,32.0,55424.24,178.92,35,234,1,66,0,0,8,3
41.73,28.0,53058.91,217.37,222,149,0,44,0,4,3,12
54.88,51.0,39616.0,188.56,143,411,1,155,1,6,20,23
59.59,22.0,63363.04,121.07,79,41,0,10,0,6,2,4
75.84,48.0,62784.85,159.77,215,27,0,23,1,3,7,14
55.6,28.0,59448.44,217.37,222,506,0,66,0,1,28,23
80.46,24.0,18368.57,117.3,97,330,1,104,1,0,0,5
53.92,37.0,75180.2,195.69,73,205,1,119,0,5,15,2
54.88,50.0,52563.22,122.31,100,207,0,28,0,5,9,3
60.23,50.0,43974.49,123.13,215,27,0,157,1,5,23,21
37.0,30.0,33293.78,201.58,484,285,0,55,1,6,20,10
80.3,60.0,45632.51,113.8,450,464,0,128,1,3,3,20
89.05,51.0,58342.63,111.94,153,471,1,187,1,1,10,16
80.3,37.0,39031.89,195.69,450,464,1,9,1,0,4,16
46.61,41.0,39799.73,255.57,467,76,1,81,1,4,12,11
55.6,24.0,55041.6,202.61,521,135,1,2,0,2,17,13
43.49,37.0,57806.03,162.08,207,172,0,61,1,4,30,9
49.21,40.0,37345.34,244.91,437,284,1,20,0,4,7,10
65.77,23.0,25739.09,146.8,481,136,0,35,1,0,13,14
80.3,37.0,53058.91,139.32,504,316,0,59,0,1,18,20
46.61,41.0,76435.3,172.57,410,44,0,49,1,6,6,13
62.42,43.0,32635.7,198.45,300,355,1,187,1,3,2,21
80.3,49.0,39031.89,195.69,233,336,1,9,1,3,3,20
42.32,31.0,56180.93,207.17,90,191,0,179,0,5,20,14
82.07,41.0,50628.31,126.39,467,283,1,41,1,4,12,11
59.59,55.0,57014.84,187.76,180,136,1,136,1,0,14,22
44.4,32.0,38609.2,172.83,161,234,0,12,0,3,27,22
59.05,48.0,52736.33,201.15,180,27,1,136,1,6,16,1
55.6,24.0,52252.91,182.2,97,477,0,12,0,0,30,5
66.08,52.0,58966.22,229.12,468,519,0,40,0,0,6,23
53.68,29.0,72203.96,217.1,165,371,1,162,0,6,7,3
55.6,24.0,52252.91,182.2,546,477,0,13,0,2,30,20
84.29,28.0,71222.4,204.79,227,479,0,201,0,1,25,22
43.49,37.0,58235.21,253.17,73,205,1,9,0,6,20,10
86.06,40.0,53188.69,226.54,331,505,1,168,1,0,25,2
55.6,39.0,52416.18,124.44,278,163,0,146,1,4,7,22
81.98,44.0,50723.67,180.47,508,275,0,107,0,1,25,22
76.56,34.0,40183.75,168.34,45,182,1,126,0,2,10,0
81.75,29.0,69646.35,200.71,101,64,0,84,0,3,17,15
61.22,25.0,25686.34,141.89,33,258,1,163,0,3,6,15
55.6,35.0,25603.93,236.87,421,516,0,125,0,6,17,1
44.4,53.0,57877.15,172.83,65,184,0,96,1,5,28,10
74.54,48.0,70053.27,187.76,180,66,1,136,1,4,18,14
40.17,26.0,46033.73,228.78,318,75,1,46,0,4,14,13
56.16,38.0,71455.62,230.93,548,194,0,191,1,6,18,12
52.68,24.0,70505.06,182.2,506,298,1,168,1,1,12,7
77.5,33.0,34191.23,120.75,168,281,1,133,0,2,10,0
41.73,31.0,61840.26,240.64,437,460,1,166,0,1,13,10
81.58,25.0,50671.6,234.26,381,76,1,81,0,0,13,16
51.24,54.0,62729.4,161.16,22,506,0,44,1,4,30,9
42.04,37.0,23936.86,158.56,469,506,0,119,1,5,4,7
80.71,29.0,69718.19,202.61,165,161,0,27,0,2,8,0
81.58,25.0,50671.6,241.03,474,117,1,64,0,3,6,15
70.39,33.0,56782.18,171.24,370,407,0,106,0,3,16,21
46.61,41.0,64927.19,145.85,390,495,0,49,1,3,24,21
45.7,31.0,59677.64,207.17,90,344,1,162,0,5,20,14
56.39,46.0,64021.55,253.48,342,421,1,176,0,2,8,14
65.07,38.0,60514.05,178.75,123,136,0,24,1,3,5,11
45.08,35.0,58677.69,236.87,85,516,0,149,0,0,4,7
53.92,31.0,42993.48,161.16,130,501,1,30,1,0,22,17
46.61,43.0,57868.44,129.33,411,355,0,14,1,3,16,21
73.21,37.0,63649.04,217.37,73,400,1,9,1,6,20,10
48.86,25.0,18819.34,241.03,400,197,1,3,0,6,7,17
56.3,30.0,58677.69,152.86,483,318,0,197,1,5,28,13
69.96,31.0,27262.51,124.44,133,2,0,13,0,0,4,11
46.61,43.0,57868.44,122.31,411,308,0,14,1,1,19,20
75.03,34.0,59785.94,203.44,182,284,0,24,0,5,20,3
80.31,42.0,44078.24,243.61,265,62,1,60,0,1,18,13
35.61,35.0,39840.55,236.87,488,398,0,157,1,0,29,9
35.61,39.0,19991.72,108.1,421,516,0,157,0,1,9,13
40.04,34.0,59785.94,203.44,45,284,0,158,1,3,26,4
69.88,34.0,34191.23,160.03,45,463,1,82,1,2,10,0
43.49,37.0,67132.46,230.52,352,260,0,102,1,2,14,17
83.71,45.0,31092.93,174.88,426,515,1,23,1,5,15,2
68.01,33.0,51868.85,249.45,459,365,0,83,0,2,23,9
39.3,28.0,71222.4,204.79,323,107,0,201,0,5,14,11
54.39,34.0,40763.13,168.34,45,367,1,0,1,2,3,10
75.71,43.0,60575.99,198.45,300,355,1,136,1,3,2,21
41.73,28.0,59677.64,207.17,463,239,1,105,0,3,7,22
56.64,29.0,49850.52,233.04,57,141,0,191,1,1,2,19
68.61,60.0,64021.55,229.12,433,407,0,9,1,3,3,8
83.71,42.0,59243.46,129.8,212,207,1,81,1,3,5,11
59.59,23.0,25739.09,211.38,279,136,1,45,1,2,8,3
40.04,34.0,34191.23,160.03,45,50,0,24,1,2,10,0
72.23,46.0,58966.22,229.22,342,198,1,172,0,2,5,11
55.6,24.0,52252.91,182.2,356,104,0,2,0,0,30,5
79.52,50.0,31092.93,163.48,153,515,1,187,1,3,2,21
78.64,31.0,61840.26,240.64,437,344,1,166,0,4,18,11
81.58,41.0,50628.31,126.39,523,197,1,1,1,4,30,23
43.77,27.0,31281.01,131.29,342,76,1,206,0,2,18,11
87.97,31.0,57739.03,207.17,418,58,0,166,0,4,25,13
50.19,32.0,69481.85,178.92,35,234,1,201,0,5,8,21
51.24,36.0,32549.95,115.26,483,509,1,3,0,2,17,13
80.3,37.0,68448.94,173.43,469,260,0,102,1,5,19,14
71.14,45.0,59886.58,124.67,335,249,0,179,0,0,2,7
40.17,26.0,62669.59,165.52,318,75,1,107,0,2,10,6
38.37,32.0,57691.95,182.2,161,234,0,73,0,2,30,20
89.05,50.0,57868.44,163.48,153,515,1,187,1,6,5,23
41.73,28.0,71222.4,217.37,119,479,0,205,0,4,3,12
42.04,27.0,36884.23,202.18,532,375,0,157,0,6,2,4
34.78,36.0,59240.24,115.26,313,56,1,162,0,5,19,8
39.96,45.0,59610.81,124.67,426,515,0,46,1,2,4,12
82.07,26.0,66524.8,131.68,528,493,0,49,1,6,16,14
49.21,30.0,54324.73,240.95,484,184,0,20,1,6,20,10
78.79,32.0,55424.24,178.92,35,234,1,66,0,2,30,20
42.04,27.0,36884.23,234.75,490,76,1,176,0,6,7,3
59.59,55.0,57014.84,187.76,180,136,1,136,1,3,20,9
51.87,60.0,39031.89,195.69,97,336,1,9,1,0,4,16
41.73,28.0,57739.03,120.49,311,239,1,105,0,6,2,12
70.03,25.0,55195.61,245.89,474,197,1,3,0,6,7,3
82.07,48.0,53922.43,123.13,215,27,0,23,1,6,16,1
49.21,27.0,60843.32,190.17,415,519,0,197,1,2,29,16
56.39,46.0,40468.53,120.06,20,23,0,44,1,3,5,14
